,filename,id_namespace,local_id,persistent_id,size_in_bytes,sha256,md5,uncompressed_size_in_bytes,cell_id,pert_id,pert_mfc_id,pert_iname,pert_dose,pert_dose_unit,pert_time,pert_time_unit,pert_type
471,L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_salermide_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_salermide_10.00um.tsv.gz,,271591,aa2161d11f74d9b5f14f2fd436b666b101e9f1e1f932e7501d4ce78383f07071,007b0011e5df0f4f31ff16649718392c,755510,MCF7,BRD-A67788537,BRD-A67788537,salermide,10.0,um,6,h,trt_cp
472,L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_CYT387_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_CYT387_1.00um.tsv.gz,,273537,3ee2e96c3ec0c7d12a63262bfa885981af4e27ff35be95a096c1eaf0decc7efd,28a32de697d05676ccbc94ee3da9e128,757647,PC3,BRD-K87737963,BRD-K87737963,CYT387,1.0,um,6,h,trt_cp
473,L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_olaparib_1.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_olaparib_1.50um.tsv.gz,,273723,f9d21d78555911d24435c09ebe3e0f6e9852abec8a4cfd7b72eb8c52aecf514c,c6386950776394de4847d09fed58191d,757783,PC3,BRD-K02113016,BRD-K02113016,olaparib,1.5,um,6,h,trt_cp
474,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_Gossypetin_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_Gossypetin_10.00um.tsv.gz,,271790,da7d91ab01c1404631a5258e43326b5b8282bbe894a10af2b9e3dec9cf613e5f,16e6191b29f69b8781086f3194a13b72,757183,YAPC,BRD-K06692906,BRD-K06692906,Gossypetin,10.0,um,6,h,trt_cp
475,L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_1271738-62-5_12.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_1271738-62-5_12.00um.tsv.gz,,272018,c8597f73b0ca03a50cab6d01af767c7fc746cbca71b264302b5fea69691d83af,f37e2fbeb21d37c867842329ebceb6fc,757176,A549,BRD-K90860366,BRD-K90860366,1271738-62-5,12.0,um,6,h,trt_cp
476,L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_staurosporine_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_staurosporine_1.00um.tsv.gz,,270285,3440278ca3cd26fa8a9c74e09415aa52a81c67a62f874b2fd5d4c2b9c19b6037,4c94e613f48d440ffdc1007b6dcbcf7c,755787,NPC.TAK,BRD-K17953061,BRD-K17953061,staurosporine,1.0,um,6,h,trt_cp
477,L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_staurosporine_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_staurosporine_1.00um.tsv.gz,,199396,7d2276fe7b35d9dde96b774ce9fe1855db15b9521413179950b8c56f5143bb5b,1e2183acf21ad1b90df8c1986b27634f,534467,MCF7,BRD-K17953061,BRD-K17953061,staurosporine,1.0,um,6,h,trt_cp
478,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_dexamethasone_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_dexamethasone_10.00um.tsv.gz,,271095,77cb7b2bcf62729f4ab76f9d89ffef1264a57ea3deb8ea09cea23268a1f1dc7f,6ff74942711fbef55558f5c55a4f0d83,757126,YAPC,BRD-A35108200,BRD-A35108200,dexamethasone,10.0,um,6,h,trt_cp
479,L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_KN-93_0.10um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_KN-93_0.10um.tsv.gz,,273406,58fd509e9cb7886095ac40728e6bbd3ca673347f8b11c88ef2bc069d4270fcb9,23854a357d30797058b51ac3a598b472,757630,MCF7,BRD-K93480852,BRD-K93480852,KN-93,0.1,um,6,h,trt_cp
480,L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_verteporfin_5.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_verteporfin_5.00um.tsv.gz,,270610,1f8dfc1aeaa4604151c11cf8218623101f32cb66764ca9899b81e462080d181a,c3f4657565ccaff4709aa64b4cea3079,756095,A549,BRD-M45964048,BRD-M45964048,verteporfin,5.0,um,6,h,trt_cp
481,L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_sotrastaurin_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_sotrastaurin_10.00um.tsv.gz,,273377,02f46e0383e36fb33769d7c4a069556486740db152e655a95aa844a607b1965c,5cf1c563a11f8a59fa36da71b446c99f,757375,PC3,BRD-K16761703,BRD-K16761703,sotrastaurin,10.0,um,6,h,trt_cp
482,L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_BRD-K73261812_1.70um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_BRD-K73261812_1.70um.tsv.gz,,269380,2178125b6672eca015dc4536d2057d328e2f7347e88a7eb74e2da531c522338d,a00bd14a02bbc36ab7a07dca6c5c4973,755944,PC3,BRD-K73261812,BRD-K73261812,BRD-K73261812,1.7,um,6,h,trt_cp
483,L1000_LINCS_DCIC_LPROT002_A375_6H_X1_B22_okadaic_acid_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A375_6H_X1_B22_okadaic_acid_1.00um.tsv.gz,,271656,efa000c8730a31a61927d5a1a5bea46df8bbdbccc5acbeece2ad6337422f3ce6,be40347c367c165c1c75d0af70eb7ab1,756524,A375,BRD-A13254067,BRD-A13254067,okadaic acid,1.0,um,6,h,trt_cp
484,L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_staurosporine_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_staurosporine_1.00um.tsv.gz,,271960,bf9eb71ae608895b904402994bf857dcdfd6b4e63e375cfbc094157a86d25959,f6e8d210ccb2c628e93bf6b80334bb69,756848,A375,BRD-K17953061,BRD-K17953061,staurosporine,1.0,um,6,h,trt_cp
485,L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_OSI-027_2.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_OSI-027_2.00um.tsv.gz,,272118,fab5cc08a458ddba91ec3b7ad20cfb73d369b58bf8a19fe70db28440bd1f6ff6,14f1fb5d7c0459e1fa08f717704bebf3,755638,A375,BRD-K87124298,BRD-K87124298,OSI-027,2.0,um,6,h,trt_cp
486,L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_UNC-1215_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_UNC-1215_1.00um.tsv.gz,,271467,418c324f3a85da79c1fd2801071f2967a8153ba6587536f8e5e8f867000df245,b6933edca941306c0c0915aff9a3c674,755802,NPC.TAK,BRD-K83189926,BRD-K83189926,UNC-1215,1.0,um,6,h,trt_cp
487,L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_BIX-01338_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_BIX-01338_10.00um.tsv.gz,,271005,c846b361bef3f55126f95c45dcc2731388d82d2af412a3b75ff8f95219ebf2e8,8ace27968292ae1108c9de8f0faa425a,755711,MCF7,BRD-K26863634,BRD-K26863634,BIX-01338,10.0,um,6,h,trt_cp
488,L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_vemurafenib_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_vemurafenib_10.00um.tsv.gz,,270185,ff9e7a565198aeca11f60ab47bfe4a72a24ad619b87e82f2d07e718cc4401653,592f07e5b24cc0489ea7895be36d2692,755748,PC3,BRD-K56343971,BRD-K56343971,vemurafenib,10.0,um,6,h,trt_cp
489,L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_KN-93_0.10um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_KN-93_0.10um.tsv.gz,,273683,46196bc3533ea0c0a5295bf1205c38f4a8a48199e96b49f12a766e853e0ee947,372eb765e702964a3d6ae9c33d849409,757512,A549,BRD-K93480852,BRD-K93480852,KN-93,0.1,um,6,h,trt_cp
490,L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_GSK-J4_5.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_GSK-J4_5.00um.tsv.gz,,270767,b3db43fa934dc4898e4ed7d894580dbaf3ee6682f30862fdf8311ff522008a62,fdbff1b552a731462e50648cd8373ba8,755628,NPC.TAK,BRD-K98203492,BRD-K98203492,GSK-J4,5.0,um,6,h,trt_cp
491,L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_tretinoin_3.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_tretinoin_3.00um.tsv.gz,,272426,8c64dea0eac7a77bcfb956a21fe59ba248d3ac8713bd312af41523222efac807,9705259c17b0fc7ffe29078bbae583bf,756946,A549,BRD-K64634304,BRD-K64634304,tretinoin,3.0,um,6,h,trt_cp
492,L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_geldanamycin_2.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_geldanamycin_2.00um.tsv.gz,,271685,eafcdb80e064dc905f36ff9a6a57ba4c26d81fe0731c63b56fc49900b788ae55,2c320f1a3de3750dcf971bb581aff81c,755738,MCF7,BRD-K11528507,BRD-K11528507,geldanamycin,2.0,um,6,h,trt_cp
493,L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_compound_e_0.10um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_compound_e_0.10um.tsv.gz,,273691,f5edd31222edb499aa182c7f289d71fb4df6b0d1f8d3be4411a2b5fe4c5cc247,882aa5555cf8b763b992f635e4d77720,757649,A549,BRD-A55453956,BRD-A55453956,compound e,0.1,um,6,h,trt_cp
494,L1000_LINCS_DCIC_LPROT002_A375_6H_X1_B22_BRD-K68548958_25.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A375_6H_X1_B22_BRD-K68548958_25.00um.tsv.gz,,272692,5de80d7abb8fb1df8df16721a13ba10d57c4ef2a88f49538ac48cefc56b3b609,28c85eb94670852a31a97db7b7c2303b,757034,A375,BRD-K68548958,BRD-K68548958,BRD-K68548958,25.0,um,6,h,trt_cp
495,"L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_4,5,6,7-tetrabromobenzotriazole_25.00um.tsv.gz",lincs-dcic,"https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_4,5,6,7-tetrabromobenzotriazole_25.00um.tsv.gz",,270510,d2a054d21ab8786f28fd1d5abced97e5087efe5c4caefb12dd31db9ac9fab273,a0134e57652b004ec04a854ddf393dae,757152,YAPC,BRD-K97118047,BRD-K97118047,"4,5,6,7-tetrabromobenzotriazole",25.0,um,6,h,trt_cp
496,L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_staurosporine_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_staurosporine_1.00um.tsv.gz,,270947,cb84da796d47ddb0b1583c8aedfc99272755df42fa8cd4343e95121d61291020,ea674d09e9e93df89784cd2a28253220,756697,A549,BRD-K17953061,BRD-K17953061,staurosporine,1.0,um,6,h,trt_cp
497,L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_belinostat_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_belinostat_10.00um.tsv.gz,,271397,ecbccd33bc178fc1a27d68e3f1b74058e30071291192e5d03a2b961b04be04bb,cbadec11fbc3eb086315e7c424781bfe,755927,NPC.TAK,BRD-K17743125,BRD-K17743125,belinostat,10.0,um,6,h,trt_cp
498,L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_pyrazolanthrone_25.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_pyrazolanthrone_25.00um.tsv.gz,,270545,6bd22ae0831fbee9f34f060680daa89ab131d268c3f856d2bc5760676bc60821,c14caa2a180adf4aa19d55f870022e2d,756063,A549,BRD-K01567962,BRD-K01567962,pyrazolanthrone,25.0,um,6,h,trt_cp
499,L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_geldanamycin_2.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_geldanamycin_2.00um.tsv.gz,,271269,b399ab1950d9bac8cf72750a8f1cb58e1c9b817f0a9f9bb6c39b5fe04fb856e3,653a8b0633909d023b771f1cb5252bbd,755625,PC3,BRD-K11528507,BRD-K11528507,geldanamycin,2.0,um,6,h,trt_cp
500,L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_IPI-145_0.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_IPI-145_0.50um.tsv.gz,,270620,81d15364f0f858568360a306a4c6e587b8eb9af5e6977b1bf4f1115601961218,04d1a717ec54fdc45cc7a67a68ad9c31,755763,A549,BRD-K93468883,BRD-K93468883,IPI-145,0.5,um,6,h,trt_cp
501,L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_pazopanib_40.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_pazopanib_40.00um.tsv.gz,,271805,9f4996e8eeb91bdb6f2194aa2f6b357df7e3fed5caa314c2486ed8ee7b1b7f96,f479b717788210408f94e987cebffd86,756052,NPC,BRD-K74514084,BRD-K74514084,pazopanib,40.0,um,6,h,trt_cp
502,L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_BRD-K68548958_25.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_BRD-K68548958_25.00um.tsv.gz,,273251,3e8f2f5e8dddafb6bde5c8be1ca07146b4a06bfa8711d56677fd45a401e6ec6b,3d21169aa9edbc36aa0554a97c9c43a5,757076,A549,BRD-K68548958,BRD-K68548958,BRD-K68548958,25.0,um,6,h,trt_cp
503,L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_gsk126_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_gsk126_1.00um.tsv.gz,,271433,2690b70ef5e3179a76059df3b128c2b0cebc4f7ce7472f519c9e6c27d79b4a21,74ade5fc490a447c9cda2bc64632fb7c,755435,MCF7,BRD-A14634327,BRD-A14634327,gsk126,1.0,um,6,h,trt_cp
504,L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_semagacestat_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_semagacestat_10.00um.tsv.gz,,273266,29ecc582255fac1e1961d7ccc5ffa820bbe4967f919d139a47ceb5207ed5e978,c8ef6296e2544c00c0fabdf100307345,757539,PC3,BRD-K65592642,BRD-K65592642,semagacestat,10.0,um,6,h,trt_cp
505,L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_vorinostat_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_vorinostat_1.00um.tsv.gz,,273051,d0e1825b8acc9f9edca3851490473acddc0bad20f589d7ad26a2aa25d8c64983,a3b1d9981d09b2cb7feca113e6400544,757129,PC3,BRD-K81418486,BRD-K81418486,vorinostat,1.0,um,6,h,trt_cp
506,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_bafilomycin_a1_0.05um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_bafilomycin_a1_0.05um.tsv.gz,,271126,2ccce373b2265e0144842e6ac97fc2943e7dd9ad50c473e95f54626f97ae7c7d,539f3da8f433e52fc0479a9355317094,757807,YAPC,BRD-K86787118,BRD-K86787118,bafilomycin a1,0.05,um,6,h,trt_cp
507,L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_resveratrol_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_resveratrol_10.00um.tsv.gz,,272317,d253dffeec76e26098fc845cfe5324c3ac5f62dc1d6ecf5941d054af3e0a8626,ed6231b276dba8b5daf225b2c9436270,755539,A375,BRD-K80738081,BRD-K80738081,resveratrol,10.0,um,6,h,trt_cp
508,L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_epz-5676_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_epz-5676_10.00um.tsv.gz,,271928,c1ec4f0aae040120610f0a3969ad7f232fc79c0a3fcf219de316bc3e2dbac1b3,aabe01c267b828e8dfd28b2a080407f1,755682,PC3,BRD-A69563582,BRD-A69563582,epz-5676,10.0,um,6,h,trt_cp
509,L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_tofacitinib_0.40um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_tofacitinib_0.40um.tsv.gz,,272825,490016c57f31f01446c6695f788afbd2bc0775bd3b08032f32c5f9d9dfcf618c,83fc7e1aba4f88303cd02ab85ac7f6f5,756710,NPC,BRD-K31283835,BRD-K31283835,tofacitinib,0.4,um,6,h,trt_cp
510,L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_EX-527_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_EX-527_10.00um.tsv.gz,,272439,bdad8d578457d86c357ce640bfeda7fd6ab59d393f5d4a353e85815b7912a832,4dc419416827ddc6cffa86238ea7eae4,756016,PC3,BRD-K76964878,BRD-K76964878,EX-527,10.0,um,6,h,trt_cp
511,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_pravastatin_0.75um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_pravastatin_0.75um.tsv.gz,,271407,d010fcb590939158277df60edd3f64109923a98e0b9fd2841ff693afd3f9dce4,a9c38da7888911d9634b37f8fbbb5f3b,757300,YAPC,BRD-A11170096,BRD-A11170096,pravastatin,0.75,um,6,h,trt_cp
512,L1000_LINCS_DCIC_LPROT002_A375_6H_X1_B22_semagacestat_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A375_6H_X1_B22_semagacestat_10.00um.tsv.gz,,272938,a26cefbaaab03ceb319266c902b06d81b3a3b6824d0741d864522fa66281ff7c,298ff1075940385a66bd0541dd2a6772,757056,A375,BRD-K65592642,BRD-K65592642,semagacestat,10.0,um,6,h,trt_cp
513,L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_AR-A014418_3.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_AR-A014418_3.00um.tsv.gz,,273491,d088c18c7438f9d64fb39066edc85511e1eebfeeda407dffefa6c018c158aea2,6aa6e3d6e0b9d22a79e3cd14413656c4,756928,NPC,BRD-K67860401,BRD-K67860401,AR-A014418,3.0,um,6,h,trt_cp
514,L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_ginkgetin_5.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_ginkgetin_5.00um.tsv.gz,,272388,4c0af80956965524dafa53a94246944925e53dc24310c9480fb7ad639a7b45b3,e6518df8073dbe48d49a75b80e0388a2,756242,NPC.TAK,BRD-K92123432,BRD-K92123432,ginkgetin,5.0,um,6,h,trt_cp
515,L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_bms-906024_0.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_bms-906024_0.50um.tsv.gz,,270783,a126a0b3d4b1d04e83adb973e59f820a33f191b9183e6e7212124b993bc8202e,46695687fbd9cd0ff067628461b29ee7,756208,A549,BRD-K29343434,BRD-K29343434,bms-906024,0.5,um,6,h,trt_cp
516,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_IPI-145_0.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_IPI-145_0.50um.tsv.gz,,270625,13736a4d8fd6637f02a3d3cc5f7e73a2fe4255b50b0daa2db4723c40f39b877d,fede5b1874653cce396c45ee03f563f9,757482,YAPC,BRD-K93468883,BRD-K93468883,IPI-145,0.5,um,6,h,trt_cp
517,L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_calpain_inhibitor_ii_5.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_calpain_inhibitor_ii_5.00um.tsv.gz,,125001,e0bcec7d488a4173272e6b1564146ed2a08a0095b626e52357c4f0e2bcb0a100,dea0e020411701e9cfcc406ca45c87b4,311994,MCF7,BRD-A72575012,BRD-A72575012,calpain inhibitor ii,5.0,um,6,h,trt_cp
518,L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_cpi-169_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_cpi-169_1.00um.tsv.gz,,271768,b35618d37f30556ba002f4e5d84ee790e6552827c2f579f0bd5441097836ce6f,99f8091b037ff13f35e174f7233d4570,755894,NPC.TAK,BRD-A48881734,BRD-A48881734,cpi-169,1.0,um,6,h,trt_cp
519,L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_Gossypetin_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_Gossypetin_10.00um.tsv.gz,,272867,55f5d670ecf6f4f2e6caf0a5bc1f71af76e7a2eb4bc98dbdea6e1c7e03168f50,7669fc13a4a0b113f77a113c9b773a11,756701,NPC.TAK,BRD-K06692906,BRD-K06692906,Gossypetin,10.0,um,6,h,trt_cp
520,L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_I-BET-151_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_I-BET-151_1.00um.tsv.gz,,271965,ad9e6e405bebbfe9e3fbea82eefde43a7ca389ec4465ba15b9735234360bc363,342f44d9b621b1f2973e4fb031116f43,755471,PC3,BRD-K36363294,BRD-K36363294,I-BET-151,1.0,um,6,h,trt_cp
521,L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_sch_900776_5.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_sch_900776_5.50um.tsv.gz,,273353,07334dade7d8f46142ae795d9c7acb310421a2b0dc631f3a555c0d9a80af3f2a,67f7e740d5586aa193849415b2c8bb8f,757040,NPC,BRD-A36536537,BRD-A36536537,sch 900776,5.5,um,6,h,trt_cp
